,place_id,place_name,stop_id,stop_name,stop_lat,stop_lon,place_brief_desc,place_longer_desc,place_image,place_tags,place_links,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
533,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435446:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,739.0
534,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2435447:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
535,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2435447:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
536,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2435447:2023-10-09T00:43:50Z,19:17:00,19:21:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,689.0
537,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2435447:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
538,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435447:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,739.0
539,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2435448:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
540,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2435448:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
541,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2435448:2023-10-09T00:43:50Z,19:17:00,19:21:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,689.0
542,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2435448:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
543,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435448:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,739.0
544,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2599999:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
545,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2599999:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
546,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2599999:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,688.0
547,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2599999:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
548,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2599999:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,738.0
549,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2600000:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
550,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600000:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
551,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600000:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,688.0
552,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600000:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
553,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600000:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,738.0
554,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2600499:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,555.0
555,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600499:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,590.0
556,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600499:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,671.0
557,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600499:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,702.0
558,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600499:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,721.0
559,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2600500:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,555.0
560,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600500:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,590.0
561,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600500:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,671.0
562,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600500:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,702.0
563,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600500:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,721.0
564,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2206541:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
565,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2238910:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
566,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2238914:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
567,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2296619:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
568,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2321561:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
569,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2429686:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
570,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2429687:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
571,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2429688:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
572,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2429689:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
573,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2429690:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
574,france_19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",../static/images/paris.png,history|kids|city break,../static/places/paris.html,StopPoint:OCEINTERCITES de nuit-87671339,Lourdes,,43.1006,-0.041812,,,0,StopArea:OCE87671339,france_80,Lourdes,OCESN3740F2429692:2023-10-09T00:43:50Z,19:52:00,19:52:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,4,,1,0,,641.0
